identifier,typ,redshift,Mag U,Mag B,Mag V,Mag R,Mag I,bib,note,MorphType,RA,Dec,Ang_maj_amin,Ang_min_amin,ang_diam_dist,EstDist_Mpc,length_maj,velocity_km_s,RA_deg,Dec_deg
ESO 380-46                         ,G  ,0.014169,~,14.91,~,13.71,14.2,15,0,Sb,34:58.2,-36:52:01.095782617,0.343,0.309,61.62711434,205.8868885,20054.78198,4202.336684,188.7425893,-36.86697105
LEDA 1183086                       ,G  ,0.08203,~,16.81,~,15.576,~,6,0,Sb,48:18.0,+01:03:12.716139164,0.363,0.124,329.0388374,194.5432582,113319.7948,23189.8219,192.0751942,1.053532261
ESO 575-15                         ,G  ,0.04557,~,15.97,~,14.79,~,7,0,Sb,52:13.2,-21:03:57.43,0.47,0.216,190.8313965,150.2536229,85094.14496,13209.51713,193.0551458,-21.06595278
ESO 507-9                          ,G  ,0.025482,~,16.15,~,15.24,~,8,0,Sb,47:24.8,-24:38:16,0.87,0.52,109.3189888,81.17149741,90233.30211,7494.447107,191.8533333,-24.63777778
ESO 574-33                         ,G  ,0.011688,~,13.7,~,13.3,13,36,0,Sb,47:58.4,-22:16:06.68,0.76,0.562,50.99038891,92.92000361,36766.63715,3472.970088,191.9931958,-22.26852222
ESO 507-22                         ,G  ,0.048589,~,15.45,~,~,~,4,0,Sb,50:41.0,-22:53:33.503782851,0.34,0.299,202.7421147,207.7035375,65399.56831,14054.59293,192.6709355,-22.89263994
ESO 442-25                         ,G  ,0.053051,~,14.9,~,13.34,~,16,0,Sb,51:33.8,-28:14:41.065735303,0.61,0.573,220.1874097,115.7691848,127430.7707,15297.1955,192.8906699,-28.24474048
NGC 4806                           ,G  ,0.008004,~,13.44,~,12.52,~,55,0,Sb,56:12.4,-29:30:10.002526269,0.68,0.571,35.07620985,103.8517687,22629.42739,2384.931975,194.0516633,-29.50277848
ESO 442-22                         ,G  ,0.03935,~,15.29,~,~,~,10,0,Sb,46:29.4,-31:02:59.68,0.63,0.265,166.0157118,112.0939726,99229.71264,11457.21974,191.6224375,-31.04991111
2MFGC 10316                        ,G  ,0.06818,~,16.767,~,15.647,~,9,0,Sb,00:30.5,+00:28:48.26,0.45,0.108,277.9601268,156.9315617,118671.6572,19455.16419,195.1272125,0.480072222
2dFGRS TGN256Z123                  ,G  ,0.022836,~,15.6,~,15.253,~,8,0,Sb,57:24.8,-00:37:21.50,0.337,0.148,98.28211837,209.5525304,31423.63358,6729.337711,194.3534375,-0.622638889
MCG-02-33-066                      ,G  ,0.009908,~,15.3,~,15.1,14.9,17,0,Sb,56:34.7,-13:23:37.15,0.48,0.154,43.31908659,147.1233391,19727.52128,2948.014193,194.1444417,-13.39365278
ESO 575-40                         ,G  ,0.052055,~,15.4,~,14.32,~,9,0,Sb,58:31.7,-18:18:45.04,0.403,0.274,216.3095871,175.2337537,82705.1982,15020.48011,194.6321125,-18.31251111
MCG-03-33-028                      ,G  ,0.015314,~,15,~,12.91,~,33,0,Sb,02:25.9,-17:40:47.51,1.763,0.317,66.51428306,40.05626928,111254.9183,4538.036892,195.6078042,-17.67986389
ESO 507-53                         ,G  ,0.026255,~,16.12,~,15.13,~,6,0,Sb,57:30.1,-26:00:50.89,0.28,0.157,112.5298691,252.2114384,29893.57374,7717.411181,194.3756083,-26.01413611
ESO 443-59                         ,G  ,0.011431,~,14.52,~,13.68,~,25,0,Sb,05:35.4,-28:27:34,2,0.51,49.88485809,35.30960137,94656.56259,3397.262368,196.3975,-28.45944444
ESO 443-18                         ,G  ,0.01581,~,15.1,~,14.19,~,9,0,Sb,58:10.7,-30:35:14.18,0.417,0.367,68.62709564,169.3506061,27150.86479,4683.281043,194.5445083,-30.58727222
ESO 443-23                         ,G  ,0.01729,~,15.52,~,14.51,~,4,0,Sb,00:23.9,-32:00:51.58,0.34,0.197,74.91623359,207.7035375,24166.11537,5116.037106,195.0995333,-32.01432778
ESO 443-38                         ,G  ,0.032843,~,15.49,~,14.15,~,21,0,Sb,02:17.4,-32:22:39.652327889,0.57,0.285,139.651087,123.8933381,75521.59758,9607.609127,195.5725092,-32.3776812
ESO 381-34                         ,G  ,0.01558,~,16.32,~,15.24,~,5,0,Sb,58:51.0,-34:43:42.52,0.207,0.132,67.64768296,341.1555688,13285.41924,4615.943211,194.7126458,-34.72847778
ESO 381-30                         ,G  ,0.0344,~,15.11,~,13.75,~,10,0,Sb,56:43.1,-34:42:15.53,0.627,0.326,145.9976165,112.6303074,86849.09532,10051.73855,194.17955,-34.70431389
ESO 381-38                         ,G  ,0.008568,~,14.65,~,13.62,14.2,12,0,Sb,00:05.2,-34:26:01.55,0.53,0.265,37.52191904,133.2437788,18867.43681,2551.895687,195.0218042,-34.43376389
ESO 382-10                         ,G  ,0.030368,~,14.71,~,13.64,~,26,0,Sb,07:08.2,-33:51:52.30,0.483,0.309,129.5130807,146.2095295,59348.91138,8899.589425,196.7840417,-33.86452778
ESO 323-66                         ,G  ,0.029554,~,14.53,~,13.34,~,12,0,Sb,01:51.7,-41:24:15.655514687,0.54,0.508,126.165438,130.7763014,64637.73829,8666.180726,195.4654058,-41.40434875
LEDA 92955                         ,G  ,0.08369,~,~,~,~,~,5,0,Sb,10:55.4,+03:00:54.87,0.243,0.117,335.0479886,290.6140031,77244.09353,23633.00614,197.7308208,3.015241667
2MFGC 10632                        ,G  ,0.0479,~,17.25,~,~,~,10,0,Sb,18:37.5,-00:13:37.46,0.483,0.116,200.0314909,146.2095295,91663.72353,13862.03825,199.6564042,-0.227072222
MCG-02-34-018                      ,G  ,0.038424,~,14,~,13.81,~,19,0,Sb,18:12.4,-15:41:25.89,0.663,0.371,162.2891805,106.5146346,102083.391,11195.04111,199.5515917,-15.690525
ESO 575-62                         ,G  ,0.04557,~,16,~,14.88,~,4,0,Sb,08:46.1,-17:57:49.91,0.317,0.184,190.8313965,222.7735102,57393.28501,13209.51713,197.192,-17.96386389
MCG-03-34-038                      ,G  ,0.0181,~,15,~,13.78,~,13,0,Sb,16:19.7,-16:40:13.48,0.663,0.292,78.34863234,106.5146346,49282.97775,5352.482768,199.0819833,-16.67041111
ESO 575-60                         ,G  ,0.04155,~,15.89,~,14.79,~,6,0,Sb,07:53.2,-20:59:16.03,0.347,0.208,174.8357498,203.5135526,57558.79687,12078.7422,196.9715417,-20.98778611
ESO 443-80                         ,G  ,0.00708,~,14.14,~,13.52,14.2,53,0,Sb,11:09.0,-28:00:28,1.41,0.69,31.06208257,50.08454095,41552.93215,2111.088323,197.7875,-28.00777778
ESO 382-20                         ,G  ,0.0526,~,15.87,~,14.53,~,5,0,Sb,14:10.2,-34:05:42.074516007,0.407,0.301,218.4326433,173.5115547,84345.89346,15171.94215,198.5426553,-34.0950207
ESO 382-13                         ,G  ,0.01567,~,16.18,~,14.7,~,4,0,Sb,08:27.2,-37:37:03.229862027,0.433,0.234,68.03099707,163.092847,27947.74196,4642.295533,197.1131929,-37.61756385
LEDA 91287                         ,G  ,0.03959,~,~,~,~,~,8,0,Sb,25:25.6,+04:45:59.48,0.45,0.126,166.9801861,156.9315617,71290.13663,11525.11536,201.3567958,4.766522222
2dFGRS TGN136Z256                  ,G  ,0.0229,~,17.007,~,16.164,~,4,0,Sb,21:06.5,-03:30:23.31,0.193,0.1,98.54991395,365.9026049,18045.36001,6747.878561,200.2771042,-3.506475
ESO 576-53                         ,G  ,0.031081,~,15.03,~,13.98,~,8,0,Sb,25:52.7,-20:34:10,0.95,0.74,132.4399084,74.33600289,119369.8009,9103.81339,201.4695833,-20.56944444
ESO 383-1                          ,G  ,0.027363,~,15.35,~,14.27,~,10,0,Sb,28:04.3,-33:41:23.79,0.62,0.223,117.1217309,113.9019399,68893.96245,8036.568003,202.017975,-33.68994167
ESO 382-54                         ,G  ,0.025751,~,14.57,~,12.95,~,11,0,Sb,23:00.8,-35:46:33.5,0.987,0.553,110.4370451,71.54934422,103415.0921,7572.065781,200.7535,-35.77597222
ESO 383-2                          ,G  ,0.020628,~,14.4,~,13.46,~,36,0,Sb,28:37.8,-37:34:23.508211862,0.717,0.373,89.01749865,98.49261192,60554.51565,6088.615455,202.157599,-37.57319673
2MASX J13341403+3242094            ,G  ,0.03767,~,17.536,~,~,~,5,0,Sb,34:14.0,+32:42:09.56,0.233,0.1,159.248643,303.0867071,35203.32246,10981.3084,203.5583792,32.70265556
LEDA 1926560                       ,G  ,0.04344,~,17.667,~,~,~,3,0,Sb,30:46.4,+30:59:09.67,0.39,0.2,182.3754932,181.0748788,67481.2438,12611.16267,202.6934292,30.98601944
2MASX J13341719+2811165            ,G  ,0.17185,~,19.201,~,~,~,3,0,Sb,34:17.2,+28:11:16.54,0.16,0.16,622.4559758,441.3700172,94488.8614,45963.23552,203.5716542,28.18792778
Z 17-36                            ,G  ,0.04695,~,15.93,15.59,~,~,11,0,Sb,36:52.5,+01:11:17.88,0.247,0.143,196.2866405,285.9077034,45998.07825,13596.2422,204.2187667,1.1883
2dFGRS TGN267Z063                  ,G  ,0.012723,~,15.6,15.18,14.93,~,8,0,Sb,38:45.0,-00:24:58.00,0.493,0.168,55.43557997,143.243819,25929.10386,3777.568659,204.6874375,-0.416111111
2dFGRS TGN267Z131                  ,G  ,0.01506,~,16.95,16.52,16.443,~,4,0,Sb,35:57.0,-01:22:05.72,0.49,0.25,65.43132489,144.1208219,30418.21931,4463.616433,203.9874667,-1.368255556
ESO 509-85                         ,G  ,0.02326,~,15.47,~,14.07,~,16,0,Sb,38:01.2,-22:55:27.20,0.607,0.291,100.0554849,116.3413554,57621.10526,6852.138603,204.5050667,-22.92422222
ESO 577-22                         ,G  ,0.01919,~,15.21,~,14.13,~,14,0,Sb,39:49.6,-22:18:09.56,0.587,0.246,82.95682236,120.3052858,46200.02407,5670.217396,204.9568625,-22.30265556
ESO 509-84                         ,G  ,0.0304,~,15.47,~,13.97,~,11,0,Sb,37:56.7,-24:07:32.599734099,0.473,0.303,129.6445479,149.3006401,58179.15254,8908.75963,204.4863253,-24.12572215
ESO 509-68                         ,G  ,0.022806,~,16.11,~,15.16,~,8,0,Sb,35:06.1,-26:45:01,0.93,0.26,98.15657479,75.93462661,86607.2674,6720.646092,203.7754167,-26.75027778
ESO 383-56                         ,G  ,0.041258,~,15.49,~,14.48,~,10,0,Sb,39:37.0,-32:53:34.72,0.353,0.24,173.6677963,200.0543987,58162.89183,11996.35934,204.903975,-32.89297778
ESO 383-8                          ,G  ,0.036912,~,14.67,~,13.2,~,15,0,Sb,31:19.9,-35:05:18.340310588,0.917,0.348,156.186361,77.01112622,135882.7834,10766.21271,202.8330217,-35.08842786
ESO 383-33                         ,G  ,0.024375,~,15.55,~,14.82,15.5,9,0,Sb,35:26.3,-34:11:24.87,0.323,0.162,104.7101893,218.6353026,32088.05988,7174.708461,203.8596792,-34.19024167
ESO 324-33                         ,G  ,0.011988,~,13.6,~,12.7,~,16,0,Sb,32:27.3,-38:10:05.940863426,0.683,0.615,52.28001098,103.3956116,33877.26694,3561.308038,203.1139514,-38.16831691
ESO 324-31                         ,G  ,0.02849,~,15.32,~,14.52,~,3,0,Sb,32:14.6,-38:38:05.94,0.287,0.195,121.7796334,246.0599399,33159.54414,8360.674413,203.0607583,-38.63498333
ESO 324-44                         ,G  ,0.008486,~,13.42,~,13.4,13.1,34,0,Sb,38:06.3,-39:50:24.82,0.677,0.447,37.16654756,104.3119686,23872.22406,2527.629641,204.526075,-39.84022778
LEDA 1870532                       ,G  ,0.05921,~,~,~,~,~,4,0,Sb,45:47.2,+29:34:10.469001917,0.203,0.13,243.9609557,347.877846,46985.98722,17000.06213,206.4465565,29.56957472
2MASX J13463567+2906462            ,G  ,0.075479,~,~,~,~,~,5,0,Sb,46:35.7,+29:06:46.26,0.28,0.134,305.0900542,252.2114384,81047.21087,21431.66238,206.6486667,29.11285
2MASX J13482291+2859063            ,G  ,0.05174,~,~,~,~,~,3,0,Sb,48:22.9,+28:59:06.213823164,0.48,0.163,215.0812246,147.1233391,97948.0356,14932.8865,207.0955325,28.9850594
SDSS J135043.58+290724.8           ,G  ,0.03691,~,~,~,~,~,3,0,Sb,50:43.6,+29:07:24.848003886,0.27,0.227,156.1782736,261.5526028,40007.03577,10765.64487,207.6815801,29.12356889
LEDA 1850803                       ,G  ,0.14231,~,~,~,~,~,4,0,Sb,51:24.4,+28:56:29.855189165,0.257,0.144,532.7335069,274.7828901,129895.8059,38726.26214,207.8515157,28.94162644
UGC 8755                           ,G  ,0.03504,~,16,~,~,~,14,0,Sb,50:53.6,+17:03:10.36,0.677,0.176,148.5993805,104.3119686,95445.98406,10234.0117,207.7233292,17.05287778
LEDA 48828                         ,G  ,0.01783,~,15.6,~,~,~,10,0,Sb,46:29.6,+03:52:41.87,0.51,0.14,77.20525488,138.469025,37356.74514,5273.698953,206.6233583,3.878297222
LEDA 1228496                       ,G  ,0.07416,~,~,~,~,~,4,0,Sb,49:11.6,+02:29:07.68,0.47,0.17,300.2225109,150.2536229,133873.0331,21075.87571,207.2984125,2.485466667
ESO 577-31                         ,G  ,0.049364,~,15.39,~,14.24,~,10,0,Sb,44:10.5,-22:22:14.247217033,0.427,0.282,205.7856833,165.3845498,83367.16339,14270.96423,206.0439136,-22.37062423
ESO 577-39                         ,G  ,0.02455,~,15.14,~,14.25,~,11,0,Sb,49:56.0,-22:16:33.932982120,0.403,0.226,105.4395993,175.2337537,40314.4543,7225.28853,207.4832599,-22.2760925
ESO 509-94                         ,G  ,0.037479,~,15.4,~,14.09,~,13,0,Sb,41:47.8,-23:36:29.880123489,0.69,0.317,158.4775436,102.3466706,103745.3915,10927.1305,205.4491976,-23.60830003
ESO 510-2                          ,G  ,0.0411,~,15.48,~,14.37,~,10,0,Sb,50:03.5,-22:56:57.383031077,0.347,0.263,173.0354767,203.5135526,56966.11746,11951.76829,207.5144432,-22.94927306
ESO 509-100                        ,G  ,0.021815,~,15.13,~,14.08,~,18,0,Sb,43:51.1,-27:21:42.61,0.38,0.296,94.00427931,185.8400072,33890.90868,6433.318845,205.9628292,-27.36183611
ESO 510-4                          ,G  ,0.02455,~,15.33,~,14.68,~,8,0,Sb,51:32.6,-26:37:58.72,0.277,0.221,105.4395993,254.9429702,27709.93509,7225.28853,207.8858042,-26.63297778
MCG-05-33-009                      ,G  ,0.017468,~,16,~,17.03,~,12,0,Sb,48:05.7,-30:32:16.910392288,0.773,0.371,75.6710969,91.35731273,55495.97882,5168.021013,207.0238885,-30.53803066
ESO 383-63                         ,G  ,0.04976,~,15.51,~,14.59,~,6,0,Sb,42:03.5,-34:32:29.768667527,0.267,0.192,207.3386489,264.491396,52522.27363,14381.43418,205.5145129,-34.54160241
ESO 383-64                         ,G  ,0.039034,~,16.94,~,14.95,~,15,0,Sb,42:07.9,-36:20:57.69,0.533,0.448,164.7449639,132.4938138,83308.89017,11367.78893,205.5330042,-36.34935833
ESO 383-71                         ,G  ,0.03689,~,14.6,~,13.52,~,13,0,Sb,44:59.9,-36:09:02.584261874,0.6,0.408,156.0973979,117.6986712,88858.4854,10759.96639,206.2494933,-36.15071785
2MASX J13525638+2850366            ,G  ,0.11073,~,~,~,~,~,2,0,Sb,52:56.4,+28:50:36.68,0.19,0.167,429.655307,371.6800144,77450.77608,30725.1382,208.234925,28.84352222
2MASX J14022172+2904076            ,G  ,0.061993,~,~,~,~,~,2,0,Sb,02:21.7,+29:04:07.63,0.33,0.139,254.5880373,213.9975841,79708.36948,17764.90563,210.5905167,29.06878611
Z 18-23                            ,G  ,0.04976,~,15.6,~,~,~,5,0,Sb,00:50.0,+02:05:39.211395265,0.367,0.139,207.3386489,192.4228958,72193.53717,14381.43418,210.2084079,2.094225388
ESO 578-5                          ,G  ,0.04237,~,16.06,~,14.91,~,4,0,Sb,54:09.0,-22:21:54.260257483,0.237,0.199,178.1112024,297.9713196,40048.99055,12309.91175,208.53744,-22.36507229
ESO 578-4                          ,G  ,0.034944,~,15.97,~,14.74,~,10,0,Sb,53:37.4,-20:30:29.24,0.45,0.153,148.2093738,156.9315617,63276.16917,10206.68128,208.4059125,-20.50812222
ESO 578-16                         ,G  ,0.036699,~,15.19,~,13.79,~,17,0,Sb,01:59.0,-22:21:49.30,0.487,0.419,155.3248369,145.0086299,71766.51541,10705.72881,210.496,-22.36369444
ESO 510-16                         ,G  ,0.05837,~,15.42,~,14.43,~,6,0,Sb,55:17.3,-23:14:33.36,0.39,0.304,240.7393356,181.0748788,89076.60516,16768.64711,208.8221292,-23.2426
ESO 510-35                         ,G  ,0.04859,~,15.17,~,13.57,~,7,0,Sb,00:16.8,-25:46:59.620525360,0.37,0.266,202.7460456,190.8627101,71171.49833,14054.87227,210.0699174,-25.78322792
ESO 510-40                         ,G  ,0.021178,~,14.8,~,14.1,~,19,0,Sb,01:20.6,-26:11:52.53,0.32,0.237,91.32993594,220.6850086,27727.78155,6248.409291,210.3360125,-26.197925
ESO 384-11                         ,G  ,0.039864,~,15.08,~,13.86,~,14,0,Sb,55:12.5,-36:19:05.71,0.533,0.384,168.0806081,132.4938138,84995.67206,11602.60158,208.802125,-36.31825278
Mrk 1375                           ,G  ,0.027456,~,15.4,~,~,~,14,0,Sb,11:49.8,+31:55:46.48,0.297,0.255,117.5065852,237.7750934,33110.87421,8063.333201,212.9573667,31.92957778
2MASX J14145959+3036336            ,G  ,0.052863,~,15.5,~,~,~,5,0,Sb,14:59.6,+30:36:33.67,0.343,0.268,219.456165,205.8868885,71415.73301,15244.9928,213.7483208,30.60935278
2MASX J14115723+2935343            ,G  ,0.064872,~,~,~,~,~,4,0,Sb,11:57.3,+29:35:34.69,0.213,0.149,265.5070463,331.5455528,53654.68471,18553.15505,212.9886,29.59296944
MCG+05-33-047                      ,G  ,0.0629,~,15,~,~,~,5,0,Sb,05:12.9,+29:25:03.31,0.497,0.189,258.0361253,142.0909512,121671.5086,18013.56091,211.3037875,29.41758611
MCG+05-33-043                      ,G  ,0.03938,~,15.4,~,~,~,8,0,Sb,04:40.6,+28:35:18.526948297,0.447,0.223,166.1363018,157.9847936,70456.98492,11465.70794,211.169071,28.58847971
2MASX J14034745+2943381            ,G  ,0.064912,~,~,~,~,~,2,0,Sb,03:47.5,+29:43:37.998385838,0.227,0.172,265.6582199,311.0978094,57213.84141,18564.08559,210.9478784,29.72722177
2MASX J14041843+2929053            ,G  ,0.065779,~,~,~,~,~,2,0,Sb,04:18.4,+29:29:05.32,0.237,0.17,268.9313375,297.9713196,60470.24807,18800.86293,211.0768125,29.48481111
2MASX J14052998+2935083            ,G  ,0.042776,~,~,~,~,~,3,0,Sb,05:29.9,+29:35:08.081516437,0.26,0.156,179.7305434,271.6123182,44335.05256,12424.27104,211.3747568,29.5855782
2MASX J14065426+2930121            ,G  ,0.041395,~,~,~,~,~,5,0,Sb,06:54.2,+29:30:11.46,0.24,0.115,174.2158774,294.2466781,39668.97388,12035.01576,211.7258208,29.50318333
ESO 511-2                          ,G  ,0.04238,~,15.82,~,14.82,~,6,0,Sb,09:49.9,-26:41:49.733897187,0.423,0.279,178.1511068,166.9484698,71495.85837,12312.72926,212.457816,-26.6971483
ESO 510-65                         ,G  ,0.02567,~,14.16,~,13.74,~,14,0,Sb,07:12.1,-26:50:07.14,0.463,0.389,110.1004585,152.5252759,48363.98868,7548.6968,211.8002333,-26.83531667
ESO 511-11                         ,G  ,0.02074,~,15.13,~,13.95,~,16,0,Sb,12:24.4,-27:24:51.576132039,0.63,0.265,89.48864692,112.0939726,53488.50794,6121.165735,213.1016056,-27.4143267
ESO 446-4                          ,G  ,0.014947,~,15.77,~,14.95,~,5,0,Sb,04:37.0,-30:59:23,1.1,0.41,64.94931992,64.19927522,67782.76577,4430.499097,211.1541667,-30.98972222
ESO 384-41                         ,G  ,0.035193,~,14.8,~,13.75,~,14,0,Sb,04:14.8,-33:01:31.554818005,0.42,0.319,149.2207657,168.1409589,59460.77247,10277.56186,211.0616299,-33.02543189
ESO 446-33                         ,G  ,0.039701,~,15.82,~,~,~,13,0,Sb,13:55.5,-32:36:33.616365776,0.36,0.259,167.4260657,196.1644521,57184.39953,11556.50935,213.4811091,-32.60933788
ESO 325-54                         ,G  ,0.03018,~,15.55,~,15.04,~,3,0,Sb,06:57.3,-39:01:46.20,0.203,0.142,128.7405041,347.877846,24794.94992,8845.705973,211.7386167,-39.0295
IC 4409                            ,G  ,0.034357,~,15.1,~,~,~,7,0,Sb,21:33.3,+31:35:07.87,0.533,0.235,145.8226653,132.4938138,73740.1868,10039.48614,215.3885792,31.58551944
2MASX J14225238+2922048            ,G  ,0.127802,~,~,~,~,~,3,0,Sb,22:52.4,+29:22:05.146023798,0.18,0.169,486.3328536,392.3289041,83053.53199,35086.23558,215.7181356,29.36809612
2MASX J14245111+2920467            ,G  ,0.053504,~,~,~,~,~,3,0,Sb,24:51.1,+29:20:46.267666410,0.297,0.22,221.9480355,237.7750934,62540.26931,15422.92697,216.2130603,29.34618546
2MASX J14194138+2850534            ,G  ,0.056966,~,~,~,~,~,2,0,Sb,19:41.4,+28:50:53.599243401,0.237,0.133,235.340046,297.9713196,52917.11666,16381.26975,214.9224574,28.84822201
2MASX J14222148+2943210            ,G  ,0.052363,~,17.7,~,~,~,4,0,Sb,22:21.5,+29:43:21.510617658,0.233,0.131,217.5097493,303.0867071,48082.45583,15106.09083,215.589442,29.72264184
2MASX J14241352+2858564            ,G  ,0.053324,~,~,~,~,~,4,0,Sb,24:13.5,+28:58:56.12,0.26,0.198,221.2486796,271.6123182,54576.54361,15372.97671,216.05635,28.98225556
ESO 579-9                          ,G  ,0.015421,~,15.63,~,~,~,20,0,Sb,15:33.9,-20:39:44.54,0.46,0.23,66.97028829,153.520006,29227.52176,4569.378845,213.891325,-20.66237222
ESO 446-42                         ,G  ,0.03985,~,16.09,~,14.95,~,4,0,Sb,16:59.1,-31:08:04.994625177,0.187,0.172,168.0243999,377.6427954,29810.27291,11598.64315,214.2462001,-31.13472073
ESO 385-11                         ,G  ,0.024477,~,14.72,~,13.44,~,17,0,Sb,20:33.4,-33:20:45.637411853,0.57,0.388,105.135369,123.8933381,56855.92,7204.19098,215.1392419,-33.34601039
2MASX J14331714+2914049            ,G  ,0.099806,~,~,~,~,~,3,0,Sb,33:17.2,+29:14:04.981208432,0.273,0.153,392.1661458,258.6783983,101574.5108,27888.1446,218.3214798,29.234717
2MASX J14292568+2926029            ,G  ,0.08827,~,~,~,~,~,3,0,Sb,29:25.7,+29:26:03.027521582,0.24,0.125,351.504361,294.2466781,80037.58052,24850.96372,217.3570533,29.43417431
2MASX J14321676+2859491            ,G  ,0.073418,~,~,~,~,~,3,0,Sb,32:16.8,+28:59:49.081042323,0.23,0.115,297.4775147,307.0400119,64913.34259,20875.46191,218.0698364,28.99696696
2MASX J14335674+2937568            ,G  ,0.097324,~,~,~,~,~,3,0,Sb,33:56.7,+29:37:56.970442087,0.263,0.147,383.5117726,268.5140789,95694.38172,27238.32316,218.4863898,29.63249179
2MASX J14361200+2930469            ,G  ,0.075242,~,~,~,~,~,2,0,Sb,36:12.0,+29:30:46.557330557,0.2,0.144,304.2165801,353.0960137,57725.12312,21367.77873,219.0499546,29.51293259
Z 47-92                            ,G  ,0.02826,~,15.5,~,~,~,14,0,Sb,33:35.7,+02:38:19.36,0.537,0.182,120.8300794,131.5068952,61560.38664,8294.573004,218.3986542,2.638711111
2MFGC 11736                        ,G  ,0.05517,~,16.88,~,15.534,~,15,0,Sb,28:10.5,-00:41:05.07,0.51,0.122,228.406564,138.469025,110517.4229,15884.66567,217.0437333,-0.684741667
2dFGRS TGN345Z170                  ,G  ,0.03029,~,17.96,~,~,~,6,0,Sb,29:47.9,-00:12:26.68,0.44,0.13,129.1925865,160.4981881,53931.47051,8877.235288,217.4497417,-0.207411111
ESO 580-3                          ,G  ,0.06321,~,16.22,~,15.05,~,3,0,Sb,36:52.2,-22:06:59.27,0.443,0.186,259.2129092,159.4112929,108946.2647,18098.47909,219.2176208,-22.11646389
ESO 579-25                         ,G  ,0.023853,~,14.95,~,14.27,~,24,0,Sb,31:29.7,-22:22:01.83,0.527,0.305,102.5326127,134.0022822,51265.43319,7023.758863,217.8737792,-22.367175
ESO 511-46                         ,G  ,0.014533,~,14.41,~,13.42,~,25,0,Sb,30:43.3,-27:27:15.414263655,0.483,0.358,63.18225039,146.2095295,28953.04288,4309.119046,217.6803417,-27.45428174
